1.893537060482231e-08,1.0,4.043044787849226e-10,3.164205009120735e-10,2.0
3.446925347816432e-06,0.9999940395355225,7.006340752013784e-07,1.759953192959074e-06,2.0
2.2828403700714262e-07,0.9999997615814209,1.126944093599036e-09,1.532408533400087e-09,2.0
1.1684172704917728e-06,0.9999982118606567,2.3420105321747542e-07,3.3857978110063414e-07,2.0
3.243610535719199e-07,0.9999996423721313,1.3324319425578324e-08,4.2963058888290107e-08,2.0
1.1319065151838004e-07,0.9999998807907104,1.1908450225917022e-08,2.715575853073915e-08,2.0
0.0015045235631987453,0.9977994561195374,4.1638519178377464e-05,0.0006542608025483787,2.0
5.396781489253044e-06,0.9999899864196777,7.996592330528074e-07,3.817472133960109e-06,2.0
0.00011142859875690192,0.9996410608291626,1.571602660987992e-05,0.00023175770184025168,2.0
2.2523859115608502e-06,0.9999957084655762,7.128267043299275e-07,1.303200633628876e-06,2.0
0.08532124757766724,0.6891315579414368,0.0016408615047112107,0.22390633821487427,2.0
0.0006190309068188071,0.9879987239837646,0.00017859216313809156,0.011203673668205738,2.0
0.00022866266954224557,0.9995366334915161,1.5575982615700923e-05,0.0002191967359976843,2.0
4.167138578647922e-10,1.0,9.581411358761116e-11,9.907864459424154e-12,2.0
8.41301144305362e-08,0.9999998807907104,1.1306323655091433e-09,1.0859823262876489e-08,2.0
9.887491714266616e-09,1.0,3.615598792583441e-11,1.218398298918899e-10,2.0
5.5395337622554663e-11,1.0,1.010200278463158e-12,3.299669999040633e-12,2.0
0.004037543199956417,0.9947181344032288,5.081055496702902e-05,0.001193530741147697,2.0
0.0016429278766736388,0.9980588555335999,2.8069023755961098e-05,0.00027006270829588175,2.0
0.00033627793891355395,0.9996179342269897,5.475460966408718e-06,4.0262300899485126e-05,2.0
0.0005258320015855134,0.9994211196899414,7.749792530375998e-06,4.5264518121257424e-05,2.0
0.00029867482953704894,0.9996782541275024,6.75658793625189e-06,1.636422712181229e-05,2.0
0.00011935189104406163,0.9998183846473694,7.236507371999323e-06,5.511031122296117e-05,2.0
3.371522689121775e-05,0.999891996383667,5.389741545513971e-06,6.88478394295089e-05,2.0
0.00012983004853595048,0.9998486042022705,4.1451462493569124e-06,1.7399352145730518e-05,2.0
1.1394472494430374e-06,0.9999988079071045,2.262809140063382e-08,7.360515308363347e-09,2.0
1.1946145832553157e-06,0.9999988079071045,2.7297604177078938e-08,3.650160396162505e-09,2.0
6.59852548778872e-06,0.9999932050704956,6.750412495648561e-08,1.8306369042875303e-07,2.0
5.245875955850465e-11,1.0,9.262960407388499e-13,1.002273893220551e-12,2.0
2.3628604281511478e-11,1.0,3.3022104609136196e-14,2.853859658899331e-14,2.0
3.6702640926478125e-09,1.0,2.056319659904729e-13,4.107067604845055e-13,2.0
4.44039466654389e-12,1.0,1.765242276354287e-13,1.0008787283124695e-13,2.0
6.32281449419736e-10,1.0,8.868127586436625e-13,1.6489880207831709e-12,2.0
2.220500846306095e-06,0.9999939203262329,7.209419550235907e-07,3.0901364880264737e-06,2.0
0.00010383965127402917,0.9998341798782349,1.1751574675145093e-05,5.019773016101681e-05,2.0
0.0008283305214717984,0.9991583824157715,2.44889179157326e-06,1.0851176739379298e-05,2.0
0.0009894220856949687,0.998805046081543,3.3034546504495665e-05,0.00017245380149688572,2.0
0.0002690250112209469,0.9996975660324097,4.538124358077766e-06,2.890010910050478e-05,2.0
3.0510382202919573e-06,0.9999949932098389,6.275635655583756e-07,1.2960766753167263e-06,2.0
0.0012714613694697618,0.9983099699020386,6.768121966160834e-05,0.00035089353332296014,2.0
5.150811830390012e-06,0.9999819993972778,1.6759788650233531e-06,1.1196568266313989e-05,2.0
6.9875804911134765e-06,0.9999903440475464,8.011464842638816e-07,1.7930983631231356e-06,2.0
2.3557859663014824e-07,0.9999996423721313,2.8449321121115645e-08,5.606945308045397e-08,2.0
4.4497011231214856e-07,0.9999988079071045,2.562007352935325e-07,4.420660104642593e-07,2.0
0.0010209049796685576,0.9987039566040039,2.2751473807147704e-05,0.0002524320443626493,2.0
9.659647912485525e-05,0.9999028444290161,3.525625231759477e-07,2.5614144760766067e-07,2.0
0.00012662708468269557,0.9998704195022583,5.347017122403486e-07,2.5002609618240967e-06,2.0
1.6745472748880275e-05,0.9999833106994629,1.1185360193621818e-08,1.1182672565723806e-08,2.0
3.5402576031628996e-05,0.9999645948410034,2.664297671373106e-09,1.0990041099390169e-09,2.0
5.666590732289478e-05,0.9999433755874634,5.305355443852022e-08,4.414950627307235e-09,2.0
3.3605367377731454e-08,1.0,1.5036374922949847e-10,9.677911250172144e-11,2.0
