3.71926580555737e-05,0.0003167614049743861,0.9996460676193237,3.0
5.5992368288571015e-06,0.023074563592672348,0.9769197702407837,3.0
0.9999960660934448,3.911223757313564e-06,2.480873817489737e-08,1.0
0.04217347130179405,0.957760214805603,6.631009455304593e-05,2.0
0.012357626110315323,0.9876404404640198,1.8316043224331224e-06,2.0
0.9999978542327881,1.619859517631994e-06,5.084525582788046e-07,1.0
0.9999810457229614,1.8170030671171844e-05,8.872486887412379e-07,1.0
0.9625926613807678,0.03736373409628868,4.360917228041217e-05,1.0
0.9980009198188782,0.001436143647879362,0.0005629127845168114,1.0
0.9991832375526428,0.0008006038260646164,1.616268855286762e-05,1.0
0.9971665740013123,0.002824230119585991,9.093779226532206e-06,1.0
0.9074244499206543,0.09256071597337723,1.4778145668969955e-05,1.0
0.33185669779777527,0.6670307517051697,0.001112565747462213,2.0
0.9999922513961792,4.171874024905264e-06,3.594319878175156e-06,1.0
0.9999746084213257,2.246560325147584e-05,2.97468363896769e-06,1.0
0.9999998807907104,9.568111636326648e-08,4.253580954127756e-08,1.0
0.9999994039535522,4.6968756350906915e-07,1.496968451419889e-07,1.0
0.999996542930603,2.3112813778425334e-06,1.1326787898724433e-06,1.0
0.9999089241027832,8.697480370756239e-05,4.093363259016769e-06,1.0
0.9966703057289124,0.003305013058707118,2.4767452487139963e-05,1.0
0.9206369519233704,0.07918260246515274,0.00018040774739347398,1.0
0.9550555348396301,0.044938668608665466,5.776598300144542e-06,1.0
0.6206676959991455,0.3538692891597748,0.025462981313467026,1.0
0.9852225184440613,0.014733411371707916,4.39920841017738e-05,1.0
1.0,5.983321837987887e-09,5.556036519749341e-09,1.0
0.9825361967086792,0.017203958705067635,0.0002599252911750227,1.0
0.9853608012199402,0.009503244422376156,0.005136024206876755,1.0
0.947498083114624,0.04759138077497482,0.004910545889288187,1.0
0.2615623474121094,0.7137492895126343,0.02468840591609478,2.0
0.9998114705085754,0.00015393883222714067,3.450691292528063e-05,1.0
0.9985456466674805,0.001430174452252686,2.4133803890435956e-05,1.0
0.9999995231628418,9.550550572612337e-08,3.041596983166528e-07,1.0
0.9998971223831177,3.157648097840138e-05,7.12803375790827e-05,1.0
0.9998897314071655,4.5840581151423976e-05,6.43882667645812e-05,1.0
0.9999926090240479,7.254221600305755e-06,1.7127165108377085e-07,1.0
0.9983558058738708,0.0015801346162334085,6.402267172234133e-05,1.0
0.9989594221115112,0.0009337847004644573,0.00010677421232685447,1.0
0.9987978935241699,0.0001542617828818038,0.0010477987816557288,1.0
0.9999995231628418,7.873649110479164e-08,3.68944824913342e-07,1.0
0.9999912977218628,1.182220444206905e-06,7.536644261563197e-06,1.0
0.9999997615814209,1.492100096811555e-07,1.7631003856877214e-07,1.0
0.9999996423721313,8.427008424405358e-09,3.2548311423852283e-07,1.0
0.9999996423721313,1.835135776673269e-07,1.7291999654389656e-07,1.0
1.0,1.3756645562273961e-12,6.193998222311925e-13,1.0
0.2300233542919159,0.3187980353832245,0.45117858052253723,3.0
0.5341288447380066,0.0010368087096139789,0.4648343324661255,1.0
0.9686634540557861,0.0001163283086498268,0.031220290809869766,1.0
0.20671303570270538,0.0326676107943058,0.7606194019317627,3.0
0.06127395108342171,0.5720270276069641,0.36669906973838806,2.0
0.7986915707588196,0.13926371932029724,0.06204474717378616,1.0
0.3935113251209259,0.0026422746013849974,0.6038464307785034,3.0
0.8274138569831848,0.06111305207014084,0.11147316545248032,1.0
0.02011236362159252,0.0031386036425828934,0.976749062538147,3.0
0.0013436267618089914,0.49099141359329224,0.5076649785041809,3.0
0.00014934629143681377,0.06518144905567169,0.9346691370010376,3.0
0.007090325467288494,0.10069906711578369,0.8922106027603149,3.0
0.41602689027786255,0.0038289218209683895,0.5801441073417664,3.0
0.22649264335632324,0.001035013236105442,0.7724723815917969,3.0
0.0009098979644477367,0.00043907092185691,0.9986510872840881,3.0
0.00614736694842577,0.0026531650219112635,0.9911994338035583,3.0
0.5766764879226685,0.01041330210864544,0.41291025280952454,1.0
0.20290882885456085,0.7819082736968994,0.0151829207316041,2.0
0.1442902684211731,0.5380388498306274,0.31767088174819946,2.0
0.011328707449138165,0.8687503933906555,0.11992090195417404,2.0
0.0001059443166013807,0.9979683756828308,0.0019256046507507563,2.0
0.000239626519032754,0.9720468521118164,0.027713468298316002,2.0
8.543765694923877e-09,1.0,2.0924224575225026e-09,2.0
7.037597526959871e-08,0.9999998807907104,4.980357792838674e-10,2.0
8.028139859561634e-07,0.9999991655349731,1.7995036016849042e-10,2.0
8.643385808682069e-05,0.9998136162757874,9.997333108913153e-05,2.0
0.9998250603675842,2.5810622901190072e-05,0.00014905788702890277,1.0
0.9999978542327881,1.0670624988051713e-06,1.075076738743519e-06,1.0
1.0,4.36752785049066e-08,1.1052553539059318e-08,1.0
1.0,1.2113899217069957e-08,2.1646949122100523e-08,1.0
0.9992978572845459,0.00011217205610591918,0.0005898565286770463,1.0
0.9999614953994751,2.055942968581803e-05,1.8015267414739355e-05,1.0
0.9958680868148804,0.00012328139564488083,0.004008717834949493,1.0
0.9708559513092041,0.00013060033961664885,0.029013456776738167,1.0
0.9999873638153076,2.7251592200627783e-06,9.907524145091884e-06,1.0
0.9999967813491821,9.303595334131387e-07,2.2286494640866295e-06,1.0
0.9999973773956299,8.032889127207454e-07,1.8133030152966967e-06,1.0
1.085483563656453e-05,2.4148887334263236e-08,0.9999891519546509,3.0
8.305343612846627e-08,1.7962490161949063e-08,0.9999998807907104,3.0
0.0007630379986949265,4.821123002329841e-05,0.9991887211799622,3.0
0.0417797714471817,0.9351627230644226,0.02305755950510502,2.0
0.13708436489105225,0.8562182188034058,0.006697368808090687,2.0
0.12925785779953003,0.536691427230835,0.33405065536499023,2.0
0.017288144677877426,0.9711037874221802,0.011608023196458817,2.0
0.00016317232802975923,0.9998363256454468,4.702208968865307e-07,2.0
0.00017224774637725204,0.9998156428337097,1.21425282486598e-05,2.0
0.012673502787947655,0.6946057677268982,0.2927207350730896,2.0
0.004096736200153828,0.9868417978286743,0.009061544202268124,2.0
8.335040183737874e-05,0.9977935552597046,0.0021230890415608883,2.0
2.9648790587089024e-05,0.9954946041107178,0.004475752357393503,2.0
1.2443197192624211e-05,0.9999617338180542,2.591091106296517e-05,2.0
0.00011475621431600302,0.656482994556427,0.34340232610702515,2.0
2.721515738812741e-05,0.909604549407959,0.09036817401647568,2.0
2.440162234051968e-06,0.04781922325491905,0.9521782994270325,3.0
4.3408606870798394e-05,0.9991633892059326,0.0007932947482913733,2.0
0.0005318024777807295,0.6085823774337769,0.3908858597278595,2.0
0.0005116104148328304,0.999221682548523,0.0002666479558683932,2.0
0.0006745123537257314,0.999270498752594,5.4978139814920723e-05,2.0
2.703404504700302e-07,0.9999991655349731,6.380741410794144e-07,2.0
5.925906987336305e-10,1.0,3.793044989208738e-09,2.0
8.209990909335829e-08,0.9999977350234985,2.1607054350170074e-06,2.0
6.573849537644394e-13,1.0,1.5976252981143857e-13,2.0
2.4993521141603026e-10,1.0,4.2108764392034814e-13,2.0
