1,1.7123845084830027e-24,7.949707907041296e-23,1
1,3.703442052529905e-20,5.190442869356736e-17,1
1,7.075463904581571e-18,1.2424749108914007e-16,1
1,4.8663903814579085e-21,5.586292405561157e-19,1
1,1.8207704157474044e-20,9.722162898089676e-19,1
1,2.127762505783835e-20,1.4528262168805997e-18,1
1,5.250022015431191e-14,5.7148626109171374e-12,1
1,4.322577689395198e-15,2.1555616666613098e-11,1
1,9.378873545851096e-13,1.5654947560506116e-08,1
1,6.936162881488766e-22,3.01022237082756e-20,1
1,6.754563271552105e-13,1.0247440049293566e-11,1
1,1.055969818964525e-13,5.6616508898633955e-14,1
1,1.4786654160218321e-15,1.2519924875477317e-13,1
1,1.6970069194245584e-22,7.233212052555466e-23,1
1,7.752712317607435e-14,1.4684084568943045e-13,1
1,5.894283321925811e-15,4.856390981765541e-15,1
0.9999996423721313,9.487036933819581e-09,3.692701397994824e-07,1
1,6.438801416683553e-16,1.2866652188137095e-12,1
1,4.6774489663448104e-12,5.1266997758148136e-08,1
1,1.1612201255222594e-15,6.64410367001711e-12,1
1,3.166446055011263e-13,9.273683904131858e-11,1
1,1.843469902554004e-13,7.976426463773834e-11,1
1,3.0610604389106714e-18,2.618965786510601e-16,1
1,5.391665596221438e-19,6.5915615918768246e-18,1
1,3.7916432146789525e-12,4.602512537754677e-10,1
1,2.0422431715347274e-18,8.513409700589255e-17,1
1,4.551804821865855e-19,1.056636068379445e-18,1
1,7.394691861945424e-16,2.5812374037926774e-15,1
1,8.745514383479928e-15,1.969207818523452e-15,1
1,3.402375950423142e-11,3.041615223575711e-11,1
1,5.735183595395599e-12,2.1631761052548493e-12,1
0.9997933506965637,6.635668228227587e-07,0.00020593497902154922,1
0.9999876022338867,5.158378826308763e-07,1.1866172826557886e-05,1
1,1.7712355041647533e-24,2.0849121670625658e-21,1
1,5.841476429257781e-16,1.0183991237117107e-12,1
1,1.7539962548537006e-16,1.5057101615881252e-13,1
1,2.1134485826553538e-16,1.4398483490565828e-12,1
1,5.973644803369382e-15,1.8247081623457007e-10,1
1,1.088282551049652e-18,2.4244596520689053e-15,1
1,2.0296268057060432e-14,8.200109021709936e-14,1
1,3.0027429698015256e-21,9.67287963875248e-21,1
1,1.0358647404604906e-22,1.062729808795463e-22,1
1,2.4847916734176574e-26,2.1925053713535937e-24,1
1,5.747329478176629e-19,2.3487891100755502e-17,1
1,8.408229252015054e-16,3.2120848000730465e-14,1
1,1.3713213452405767e-19,1.2007141806787783e-19,1
1,3.6111238002937366e-16,4.203335090998257e-16,1
1,1.8214618997069136e-16,6.770000828180641e-17,1
1,2.0584237439558173e-12,1.413178685183425e-09,1
0.9999998807907104,1.4607465627716754e-12,7.315431815868578e-08,1
0.9999872446060181,1.507545377421593e-08,1.2814367437385954e-05,1
1,1.372808256963066e-26,5.672087875559293e-23,1
1,3.5440395825088916e-21,2.605574142674951e-15,1
1,5.0017671617995016e-14,2.2658142723175345e-11,1
1,1.1071361824554777e-14,5.136055643284454e-12,1
1,1.384160254634908e-20,4.38660959502914e-17,1
1,3.436206411463661e-21,7.306311385437726e-16,1
1,2.1267563181168468e-20,1.316230701820263e-16,1
1,1.1429113948649428e-12,1.791559817165833e-10,1
1,1.2774423012451575e-11,1.0052961241235892e-10,1
1,6.90953847956588e-12,8.801713156057767e-14,1
1,6.220549162821591e-22,2.3430391682576016e-21,1
1,2.9761950361722266e-21,6.253719691035304e-21,1
1,1.1997454074248715e-16,1.6453903521012443e-16,1
1,1.972463177897987e-15,8.655566578382454e-16,1
1,7.332645601820786e-11,2.2458402325342686e-12,1
1,8.991266646505219e-17,2.5937108374437238e-17,1
1,2.8436521283794407e-16,1.1084050344223328e-12,1
0.9999995231628418,8.102391912782891e-14,5.230343163020734e-07,1
1,2.7911307916937537e-16,3.3103160212988314e-09,1
0.9999997615814209,3.955685605461223e-12,2.2048698156140745e-07,1
0.9999483823776245,1.7918033279329393e-07,5.143327507539652e-05,1
1,8.998513626662011e-23,2.7424294329794795e-19,1
1,5.968219475175476e-24,1.4960175301132385e-20,1
1,2.3242099041088664e-22,1.0289388819956902e-19,1
1,7.643811927968998e-17,2.926053632246531e-14,1
1,6.634529554970341e-16,1.5089992244036315e-13,1
0.9999896287918091,6.213221126830093e-13,1.0399826351203956e-05,1
0.9999934434890747,1.224576971943503e-12,6.558162567671388e-06,1
1,6.840559996175905e-17,1.2087904191059734e-13,1
1,6.378070411679951e-18,7.489428897205792e-15,1
0.9999998807907104,2.275007265906126e-11,6.79235583334048e-08,1
1,3.66580851206627e-16,6.783421535834294e-16,1
1,4.929794205156276e-18,2.925579214717602e-18,1
1,1.1017878668722593e-17,5.350891278889285e-19,1
1,5.894793542182697e-10,2.132782318808868e-11,1
1,3.0807840545148124e-13,3.4028969285405594e-14,1
0.9999988079071045,8.964690891843929e-07,2.0309539650043007e-07,1
1,8.622915342914109e-14,1.8758774508785894e-14,1
1,3.017071870115018e-10,6.393775731083906e-09,1
1,1.012623752211228e-11,3.1306995190716336e-11,1
1,6.699893244366262e-12,2.487503181214379e-08,1
0.9502139091491699,3.270039172775796e-08,0.04978606477379799,1
0.9999998807907104,4.741493222354398e-12,9.33070225528354e-08,1
0.9999978542327881,1.638316149410457e-08,2.1439584543259116e-06,1
1,1.5423667604306633e-17,7.552353382435373e-13,1
1,3.3014355951734714e-14,1.2860557063731903e-10,1
1,2.6211671722009555e-14,7.0938632572292715e-12,1
1,1.0966220412288044e-17,8.90596116429385e-17,1
1,1.2089054400921612e-17,5.6006452053098885e-14,1
1,6.933901868910471e-18,9.487759021356915e-14,1
1,2.4082587053025906e-12,1.4446433382886426e-08,1
1,4.031184612565927e-26,4.297974535742795e-25,1
1,3.0597249299623104e-21,3.462277570789464e-18,1
1,4.944597842988831e-18,3.818923812440123e-17,1
1,6.874008307011792e-12,1.0185084546587841e-11,1
0.9999998807907104,1.209903217613828e-07,3.927202030240551e-08,1
0.9999994039535522,5.833917384734377e-07,2.9057497741291627e-08,1
0.999992847442627,1.79176836923034e-07,6.936533736734418e-06,1
0.007502156309783459,0.5506631135940552,0.4418347179889679,3
0.9812169075012207,0.01804029941558838,0.000742774922400713,1
0.9967010617256165,0.0032988013699650764,1.549860684235682e-07,1
0.9983698725700378,0.0007971118902787566,0.00083299377001822,1
0.9999105930328369,4.298240673961118e-05,4.640008774003945e-05,1
1,7.720562855695334e-09,3.7548748110793895e-08,1
0.99998939037323,2.3052001196788297e-08,1.0598754670354538e-05,1
0.9999992847442627,1.927651397878871e-12,7.1745262175682e-07,1
0.9999828338623047,3.3623351325395845e-10,1.7119109543273225e-05,1
0.9834490418434143,1.8577243909856378e-11,0.016550902277231216,1
0.999935507774353,3.2697917617952044e-07,6.407806358765811e-05,1
1,2.322039968639657e-21,3.646001209077545e-18,1
1,3.597978643045738e-16,1.9078712134440456e-12,1
1,1.3535741179898267e-17,5.0852232852133944e-15,1
1,2.45029690981724e-16,3.752429478796372e-14,1
1,4.974597123119651e-13,1.9428003650290293e-09,1
1,1.746539162074531e-15,5.712331107264601e-13,1
1,8.69748877838655e-19,1.0676467441248297e-14,1
1,4.41392288931399e-23,3.294262816116801e-19,1
1,7.533497320382e-23,4.926445261048778e-19,1
1,7.056330888523255e-13,9.353447378603053e-14,1
0.9993090629577637,0.0004936049808748066,0.00019732461078092456,1
0.44833242893218994,0.5406752824783325,0.01099228672683239,3
0.0014075820799916983,0.9971543550491333,0.0014381298096850514,3
0.00482166325673461,0.31104108691215515,0.684137225151062,2
0.03066667914390564,0.1467960923910141,0.8225372433662415,2
0.001115224091336131,0.9987886548042297,9.612054418539628e-05,3
4.4232048821868375e-05,0.9999419450759888,1.3796636267215945e-05,3
0.02715584821999073,0.9505306482315063,0.022313550114631653,3
0.01698276214301586,0.04308860003948212,0.9399285912513733,2
0.7615323662757874,0.22716417908668518,0.011303412728011608,1
0.07013452053070068,0.8248434066772461,0.10502200573682785,3
0.999498724937439,0.00021574001584667712,0.0002855303755495697,1
0.8531345725059509,0.0002681256446521729,0.14659729599952698,1
0.3238864243030548,2.4641627533128485e-05,0.6760888695716858,2
0.9993427395820618,7.133711399376352e-10,0.000657233817037195,1
0.9886786341667175,1.2635641422065191e-09,0.011321395635604858,1
0.9996461868286133,8.613132536083867e-07,0.00035292565007694066,1
1,6.2315539503129065e-27,2.7370402770095537e-24,1
1,1.009945219739178e-21,5.138212803644245e-19,1
1,8.690553385938176e-20,3.713222372428912e-17,1
1,1.2864013033452636e-18,8.190425317540452e-16,1
1,6.45514534339884e-19,1.3520840712303206e-15,1
1,3.3710439496272004e-13,1.8599309592470803e-10,1
1,2.4937327593524405e-14,1.4118106640356731e-12,1
0.9999998807907104,1.871990409907376e-12,1.5694088517648197e-07,1
1,3.6597398722637564e-11,1.4792750357983664e-11,1
0.9999966621398926,1.9132858142256737e-06,1.4307645415101433e-06,1
0.13899584114551544,0.8519078493118286,0.009096262976527214,3
0.15486958622932434,0.841678261756897,0.003452134085819125,3
0.00019287092436570674,0.9989470839500427,0.0008599659195169806,3
0.5049836039543152,0.31224027276039124,0.18277616798877716,1
0.4582551121711731,0.3990921676158905,0.1426527202129364,1
0.9794949293136597,0.01606743037700653,0.004437645431607962,1
0.004591525532305241,0.9843631386756897,0.011045349761843681,3
0.0009320139652118087,0.9984233379364014,0.0006446400657296181,3
0.9986792206764221,0.0013206694275140762,1.0080704271331342e-07,1
0.0014086111914366484,0.5372880697250366,0.46130335330963135,3
0.9322641491889954,0.06709594279527664,0.0006399275152944028,1
1,3.773093837367014e-09,6.035318078634333e-11,1
0.9984943866729736,0.0001054221938829869,0.0014001772506162524,1
0.021363111212849617,0.0011027442524209619,0.9775341749191284,2
0.7706429362297058,1.1258770626909609e-07,0.22935694456100464,1
0.99998939037323,1.8156086443316122e-12,1.0632893463480286e-05,1
0.9999958276748657,7.377785014861526e-12,4.1640150811872445e-06,1
1,9.619858492398825e-20,5.759343350131675e-16,1
1,7.201626980533261e-17,2.4905006510323076e-14,1
